machine_id,vibration,temperature,pressure,up_time,down_time,status,last_maintenance_date,factory_id
M032,0.67,71,198,3685,44,Needs Maintenance,2024-07-23,46
M025,2.07,68,177,9054,71,Needs Maintenance,2024-03-24,46
M018,2.69,93,178,5200,0,Operational,2024-06-18,47
M036,0.62,61,113,3618,0,Operational,2024-01-18,47
M033,2.45,113,128,3782,23,Failed,2024-06-20,47
M003,1.13,113,107,4038,55,Failed,2024-11-23,47
M042,2.79,79,143,7480,0,Operational,2024-07-16,47
M011,1.96,85,106,8906,0,Operational,2024-05-16,47
M027,0.36,102,146,9776,66,Failed,2024-12-14,47
M009,0.3,79,128,4982,78,Needs Maintenance,2024-11-01,47
M048,1.09,102,194,5087,0,Operational,2024-06-21,47
M015,2.32,99,166,8487,0,Operational,2024-11-21,47
M027,0.36,102,146,9776,66,Failed,2024-11-01,48
M021,0.39,76,153,4004,52,Failed,2024-07-26,48
M002,2.8,95,102,5011,46,Failed,2024-09-13,48
M005,1.26,84,178,6414,0,Operational,2024-02-13,48
M044,2.5,105,152,2105,50,Failed,2024-02-14,48
M039,2.71,63,109,7048,0,Operational,2024-06-12,48
M010,1.13,120,182,7579,0,Operational,2024-08-18,48
M006,1.62,67,190,9020,0,Operational,2024-10-12,48
M031,0.53,97,142,6378,0,Operational,2024-12-24,48
M018,2.69,93,178,5200,0,Operational,2024-07-31,48
M044,2.5,105,152,2105,50,Failed,2024-01-12,49
M044,2.5,105,152,2105,50,Failed,2024-02-21,49
M010,1.13,120,182,7579,0,Operational,2024-09-19,49
M005,1.26,84,178,6414,0,Operational,2024-07-30,49
M035,1.25,78,172,2345,8,Needs Maintenance,2024-06-29,49
M011,1.96,85,106,8906,0,Operational,2024-07-17,49
M048,1.09,102,194,5087,0,Operational,2024-03-19,49
M015,2.32,99,166,8487,0,Operational,2024-08-09,49
M048,1.09,102,194,5087,0,Operational,2024-12-12,49
M039,2.71,63,109,7048,0,Operational,2024-07-01,49
M047,0.73,118,152,6104,98,Needs Maintenance,2024-11-21,50
M050,2.26,77,184,7966,0,Operational,2024-05-15,50
M036,0.62,61,113,3618,0,Operational,2024-12-02,50
M033,2.45,113,128,3782,23,Failed,2024-12-13,50
M041,0.4,112,148,8699,75,Needs Maintenance,2024-08-16,50
M026,0.37,109,131,3285,15,Failed,2024-10-16,50
M042,2.79,79,143,7480,0,Operational,2024-12-18,50
M032,0.67,71,198,3685,44,Needs Maintenance,2024-05-26,50
M050,2.26,77,184,7966,0,Operational,2024-07-30,50
M038,2.06,117,101,1139,0,Operational,2024-09-22,50
M013,1.69,61,179,8845,0,Operational,2024-11-25,51
M021,0.39,76,153,4004,52,Failed,2024-03-02,51
M008,2.95,100,149,5055,86,Failed,2024-02-04,51
M026,0.37,109,131,3285,15,Failed,2024-10-08,51
M001,0.59,77,181,4250,75,Needs Maintenance,2024-02-17,51
M001,0.59,77,181,4250,75,Needs Maintenance,2024-02-03,51
M018,2.69,93,178,5200,0,Operational,2024-02-05,51
M017,2.2,101,123,8681,0,Operational,2024-05-24,51
M040,2.95,75,176,6559,57,Needs Maintenance,2024-08-13,51
M038,2.06,117,101,1139,0,Operational,2024-07-03,51
M044,2.5,105,152,2105,50,Failed,2024-02-14,52
M024,0.54,91,187,9145,0,Operational,2024-03-11,52
M026,0.37,109,131,3285,15,Failed,2024-08-04,52
M047,0.73,118,152,6104,98,Needs Maintenance,2024-09-05,52
M026,0.37,109,131,3285,15,Failed,2024-10-15,52
M018,2.69,93,178,5200,0,Operational,2024-05-26,52
M037,1.21,112,160,8591,85,Failed,2024-11-17,52
M023,0.52,81,165,3727,17,Failed,2024-02-20,52
M014,0.57,84,109,9624,0,Operational,2024-04-22,52
M023,0.52,81,165,3727,17,Failed,2024-01-21,52
M009,0.3,79,128,4982,78,Needs Maintenance,2024-02-29,53
M031,0.53,97,142,6378,0,Operational,2024-09-25,53
M045,2.18,72,181,3275,0,Operational,2024-10-27,53
M027,0.36,102,146,9776,66,Failed,2024-04-28,53
M028,2.67,101,115,2787,27,Failed,2024-11-17,53
M028,2.67,101,115,2787,27,Failed,2024-04-14,53
M039,2.71,63,109,7048,0,Operational,2024-10-29,53
M022,0.68,107,123,5729,90,Failed,2024-09-10,53
M032,0.67,71,198,3685,44,Needs Maintenance,2024-07-12,53
M049,0.34,92,144,3120,0,Operational,2024-04-03,53
M023,0.52,81,165,3727,17,Failed,2024-09-24,54
M044,2.5,105,152,2105,50,Failed,2024-07-26,54
M033,2.45,113,128,3782,23,Failed,2024-08-31,54
M031,0.53,97,142,6378,0,Operational,2024-01-07,54
M047,0.73,118,152,6104,98,Needs Maintenance,2024-10-02,54
M019,2.05,114,159,8781,0,Operational,2024-12-30,54
M026,0.37,109,131,3285,15,Failed,2024-12-13,54
M032,0.67,71,198,3685,44,Needs Maintenance,2024-11-28,54
M022,0.68,107,123,5729,90,Failed,2024-04-30,54
M007,2.85,64,105,5697,80,Needs Maintenance,2024-01-25,54
M017,2.2,101,123,8681,0,Operational,2024-03-07,55
M038,2.06,117,101,1139,0,Operational,2024-12-30,55
M048,1.09,102,194,5087,0,Operational,2024-01-26,55
M018,2.69,93,178,5200,0,Operational,2024-02-23,55
M027,0.36,102,146,9776,66,Failed,2024-04-23,55
M005,1.26,84,178,6414,0,Operational,2024-05-18,55
M031,0.53,97,142,6378,0,Operational,2024-09-29,55
M039,2.71,63,109,7048,0,Operational,2024-03-30,55
M021,0.39,76,153,4004,52,Failed,2024-03-27,55
M022,0.68,107,123,5729,90,Failed,2024-10-09,55
M002,2.8,95,102,5011,46,Failed,2024-04-03,56
M009,0.3,79,128,4982,78,Needs Maintenance,2024-12-19,56
M040,2.95,75,176,6559,57,Needs Maintenance,2024-08-16,56
M021,0.39,76,153,4004,52,Failed,2024-01-03,56
M046,0.28,102,147,3545,38,Needs Maintenance,2024-10-10,56
M016,0.67,73,198,9188,0,Operational,2024-07-19,56
M033,2.45,113,128,3782,23,Failed,2024-02-17,56
M036,0.62,61,113,3618,0,Operational,2024-05-21,56
M001,0.59,77,181,4250,75,Needs Maintenance,2024-07-26,56
M016,0.67,73,198,9188,0,Operational,2024-04-30,56
M008,2.95,100,149,5055,86,Failed,2024-04-13,57
M043,2.86,108,141,2442,41,Failed,2024-09-12,57
M022,0.68,107,123,5729,90,Failed,2024-06-16,57
M007,2.85,64,105,5697,80,Needs Maintenance,2024-07-28,57
M019,2.05,114,159,8781,0,Operational,2024-02-22,57
M031,0.53,97,142,6378,0,Operational,2024-05-22,57
M044,2.5,105,152,2105,50,Failed,2024-06-19,57
M019,2.05,114,159,8781,0,Operational,2024-11-26,57
M042,2.79,79,143,7480,0,Operational,2024-11-11,57
M004,1.74,89,176,7578,100,Failed,2024-03-28,57
M050,2.26,77,184,7966,0,Operational,2024-07-09,58
M012,0.45,109,172,7876,0,Operational,2024-11-03,58
M027,0.36,102,146,9776,66,Failed,2024-11-20,58
M046,0.28,102,147,3545,38,Needs Maintenance,2024-05-09,58
M029,1.27,98,108,4450,27,Failed,2024-06-05,58
M047,0.73,118,152,6104,98,Needs Maintenance,2024-06-17,58
M047,0.73,118,152,6104,98,Needs Maintenance,2024-03-29,58
M044,2.5,105,152,2105,50,Failed,2024-03-25,58
M050,2.26,77,184,7966,0,Operational,2024-12-15,58
M005,1.26,84,178,6414,0,Operational,2024-12-02,58
M005,1.26,84,178,6414,0,Operational,2024-03-03,59
M031,0.53,97,142,6378,0,Operational,2024-05-06,59
M046,0.28,102,147,3545,38,Needs Maintenance,2024-04-10,59
M034,2.71,120,193,2864,35,Needs Maintenance,2024-03-02,59
M036,0.62,61,113,3618,0,Operational,2024-01-31,59
M017,2.2,101,123,8681,0,Operational,2024-10-01,59
M018,2.69,93,178,5200,0,Operational,2024-10-01,59
M029,1.27,98,108,4450,27,Failed,2024-06-26,59
M008,2.95,100,149,5055,86,Failed,2024-11-22,59
M041,0.4,112,148,8699,75,Needs Maintenance,2024-12-18,59
M017,2.2,101,123,8681,0,Operational,2024-04-25,60
M024,0.54,91,187,9145,0,Operational,2024-12-09,60
M003,1.13,113,107,4038,55,Failed,2024-05-26,60
M023,0.52,81,165,3727,17,Failed,2024-12-01,60
M005,1.26,84,178,6414,0,Operational,2024-04-01,60
M021,0.39,76,153,4004,52,Failed,2024-12-21,60
M025,2.07,68,177,9054,71,Needs Maintenance,2024-04-10,60
M012,0.45,109,172,7876,0,Operational,2024-10-11,60
M024,0.54,91,187,9145,0,Operational,2024-08-21,60
M040,2.95,75,176,6559,57,Needs Maintenance,2024-11-29,60
M021,0.39,76,153,4004,52,Failed,2024-02-09,61
M028,2.67,101,115,2787,27,Failed,2024-04-19,61
M004,1.74,89,176,7578,100,Failed,2024-05-04,61
M026,0.37,109,131,3285,15,Failed,2024-08-11,61
M008,2.95,100,149,5055,86,Failed,2024-12-17,61
M015,2.32,99,166,8487,0,Operational,2024-08-13,61
M028,2.67,101,115,2787,27,Failed,2024-05-18,61
M028,2.67,101,115,2787,27,Failed,2024-08-18,61
M013,1.69,61,179,8845,0,Operational,2024-08-07,61
M005,1.26,84,178,6414,0,Operational,2024-12-04,61
M023,0.52,81,165,3727,17,Failed,2024-07-16,62
M034,2.71,120,193,2864,35,Needs Maintenance,2024-07-14,62
M013,1.69,61,179,8845,0,Operational,2024-04-24,62
M017,2.2,101,123,8681,0,Operational,2024-06-14,62
M024,0.54,91,187,9145,0,Operational,2024-06-06,62
M012,0.45,109,172,7876,0,Operational,2024-02-18,62
M050,2.26,77,184,7966,0,Operational,2024-10-05,62
M037,1.21,112,160,8591,85,Failed,2024-01-19,62
M017,2.2,101,123,8681,0,Operational,2024-12-06,62
M014,0.57,84,109,9624,0,Operational,2024-10-16,62
M031,0.53,97,142,6378,0,Operational,2024-08-11,63
M011,1.96,85,106,8906,0,Operational,2024-08-16,63
M018,2.69,93,178,5200,0,Operational,2024-10-13,63
M039,2.71,63,109,7048,0,Operational,2024-12-04,63
M003,1.13,113,107,4038,55,Failed,2024-06-30,63
M018,2.69,93,178,5200,0,Operational,2024-12-28,63
M024,0.54,91,187,9145,0,Operational,2024-06-12,63
M031,0.53,97,142,6378,0,Operational,2024-01-02,63
M028,2.67,101,115,2787,27,Failed,2024-12-23,63
M048,1.09,102,194,5087,0,Operational,2024-01-12,63
M017,2.2,101,123,8681,0,Operational,2024-07-30,64
M042,2.79,79,143,7480,0,Operational,2024-02-17,64
M050,2.26,77,184,7966,0,Operational,2024-03-22,64
M024,0.54,91,187,9145,0,Operational,2024-05-27,64
M048,1.09,102,194,5087,0,Operational,2024-05-01,64
M033,2.45,113,128,3782,23,Failed,2024-05-17,64
M036,0.62,61,113,3618,0,Operational,2024-01-17,64
M010,1.13,120,182,7579,0,Operational,2024-09-29,64
M027,0.36,102,146,9776,66,Failed,2024-02-03,64
M028,2.67,101,115,2787,27,Failed,2024-12-02,64
M027,0.36,102,146,9776,66,Failed,2024-09-17,65
M008,2.95,100,149,5055,86,Failed,2024-11-06,65
M031,0.53,97,142,6378,0,Operational,2024-06-15,65
M028,2.67,101,115,2787,27,Failed,2024-03-24,65
M011,1.96,85,106,8906,0,Operational,2024-01-29,65
M031,0.53,97,142,6378,0,Operational,2024-02-11,65
M030,2.08,101,174,2970,74,Needs Maintenance,2024-11-12,65
M048,1.09,102,194,5087,0,Operational,2024-04-02,65
M002,2.8,95,102,5011,46,Failed,2024-10-31,65
M028,2.67,101,115,2787,27,Failed,2024-12-25,65
M040,2.95,75,176,6559,57,Needs Maintenance,2024-04-13,66
M048,1.09,102,194,5087,0,Operational,2024-04-18,66
M036,0.62,61,113,3618,0,Operational,2024-06-26,66
M045,2.18,72,181,3275,0,Operational,2024-12-05,66
M032,0.67,71,198,3685,44,Needs Maintenance,2024-08-12,66
M018,2.69,93,178,5200,0,Operational,2024-04-23,66
M046,0.28,102,147,3545,38,Needs Maintenance,2024-02-26,66
M021,0.39,76,153,4004,52,Failed,2024-05-20,66
M046,0.28,102,147,3545,38,Needs Maintenance,2024-05-14,66
M032,0.67,71,198,3685,44,Needs Maintenance,2024-08-24,66
M005,1.26,84,178,6414,0,Operational,2024-05-18,67
M016,0.67,73,198,9188,0,Operational,2024-08-21,67
M050,2.26,77,184,7966,0,Operational,2024-03-03,67
M002,2.8,95,102,5011,46,Failed,2024-08-22,67
M035,1.25,78,172,2345,8,Needs Maintenance,2024-11-27,67
M050,2.26,77,184,7966,0,Operational,2024-04-17,67
M028,2.67,101,115,2787,27,Failed,2024-09-04,67
M044,2.5,105,152,2105,50,Failed,2024-08-07,67
M022,0.68,107,123,5729,90,Failed,2024-10-25,67
M012,0.45,109,172,7876,0,Operational,2024-07-02,67
M041,0.4,112,148,8699,75,Needs Maintenance,2024-05-02,68
M016,0.67,73,198,9188,0,Operational,2024-03-11,68
M028,2.67,101,115,2787,27,Failed,2024-09-07,68
M016,0.67,73,198,9188,0,Operational,2024-04-30,68
M018,2.69,93,178,5200,0,Operational,2024-05-01,68
M035,1.25,78,172,2345,8,Needs Maintenance,2024-03-29,68
M034,2.71,120,193,2864,35,Needs Maintenance,2024-10-28,68
M003,1.13,113,107,4038,55,Failed,2024-10-13,68
M036,0.62,61,113,3618,0,Operational,2024-05-30,68
M010,1.13,120,182,7579,0,Operational,2024-05-11,68
M015,2.32,99,166,8487,0,Operational,2024-01-11,69
M048,1.09,102,194,5087,0,Operational,2024-06-25,69
M008,2.95,100,149,5055,86,Failed,2024-04-28,69
M023,0.52,81,165,3727,17,Failed,2024-04-08,69
M022,0.68,107,123,5729,90,Failed,2024-09-16,69
M050,2.26,77,184,7966,0,Operational,2024-03-12,69
M004,1.74,89,176,7578,100,Failed,2024-08-10,69
M033,2.45,113,128,3782,23,Failed,2024-06-09,69
M039,2.71,63,109,7048,0,Operational,2024-05-15,69
M019,2.05,114,159,8781,0,Operational,2024-08-21,69
M047,0.73,118,152,6104,98,Needs Maintenance,2024-06-30,70
M006,1.62,67,190,9020,0,Operational,2024-04-15,70
M030,2.08,101,174,2970,74,Needs Maintenance,2024-04-04,70
M005,1.26,84,178,6414,0,Operational,2024-05-02,70
M005,1.26,84,178,6414,0,Operational,2024-06-27,70
M028,2.67,101,115,2787,27,Failed,2024-04-03,70
M047,0.73,118,152,6104,98,Needs Maintenance,2024-12-15,70
M030,2.08,101,174,2970,74,Needs Maintenance,2024-04-26,70
M002,2.8,95,102,5011,46,Failed,2024-04-22,70
M013,1.69,61,179,8845,0,Operational,2024-11-18,70
M029,1.27,98,108,4450,27,Failed,2024-09-08,71
M044,2.5,105,152,2105,50,Failed,2024-03-22,71
M047,0.73,118,152,6104,98,Needs Maintenance,2024-01-18,71
M007,2.85,64,105,5697,80,Needs Maintenance,2024-06-08,71
M018,2.69,93,178,5200,0,Operational,2024-01-25,71
M008,2.95,100,149,5055,86,Failed,2024-09-26,71
M027,0.36,102,146,9776,66,Failed,2024-04-06,71
M041,0.4,112,148,8699,75,Needs Maintenance,2024-10-30,71
M015,2.32,99,166,8487,0,Operational,2024-04-08,71
M048,1.09,102,194,5087,0,Operational,2024-08-07,71
M047,0.73,118,152,6104,98,Needs Maintenance,2024-07-24,72
M008,2.95,100,149,5055,86,Failed,2024-08-13,72
M002,2.8,95,102,5011,46,Failed,2024-11-28,72
M049,0.34,92,144,3120,0,Operational,2024-04-25,72
M009,0.3,79,128,4982,78,Needs Maintenance,2024-02-22,72
M039,2.71,63,109,7048,0,Operational,2024-05-13,72
M019,2.05,114,159,8781,0,Operational,2024-08-07,72
M050,2.26,77,184,7966,0,Operational,2024-11-14,72
M038,2.06,117,101,1139,0,Operational,2024-12-25,72
M040,2.95,75,176,6559,57,Needs Maintenance,2024-02-22,72
M048,1.09,102,194,5087,0,Operational,2024-09-03,73
M001,0.59,77,181,4250,75,Needs Maintenance,2024-09-07,73
M038,2.06,117,101,1139,0,Operational,2024-11-13,73
M032,0.67,71,198,3685,44,Needs Maintenance,2024-07-25,73
M040,2.95,75,176,6559,57,Needs Maintenance,2024-10-22,73
M049,0.34,92,144,3120,0,Operational,2024-04-21,73
M008,2.95,100,149,5055,86,Failed,2024-07-28,73
M025,2.07,68,177,9054,71,Needs Maintenance,2024-05-12,73
M015,2.32,99,166,8487,0,Operational,2024-04-27,73
M012,0.45,109,172,7876,0,Operational,2024-06-22,73
M015,2.32,99,166,8487,0,Operational,2024-01-28,74
M029,1.27,98,108,4450,27,Failed,2024-01-21,74
M050,2.26,77,184,7966,0,Operational,2024-06-28,74
M048,1.09,102,194,5087,0,Operational,2024-09-15,74
M031,0.53,97,142,6378,0,Operational,2024-02-07,74
M039,2.71,63,109,7048,0,Operational,2024-05-11,74
M005,1.26,84,178,6414,0,Operational,2024-07-15,74
M011,1.96,85,106,8906,0,Operational,2024-06-20,74
M040,2.95,75,176,6559,57,Needs Maintenance,2024-08-24,74
M018,2.69,93,178,5200,0,Operational,2024-11-07,74
M015,2.32,99,166,8487,0,Operational,2024-11-12,75
M040,2.95,75,176,6559,57,Needs Maintenance,2024-03-24,75
M019,2.05,114,159,8781,0,Operational,2024-11-28,75
M040,2.95,75,176,6559,57,Needs Maintenance,2024-12-26,75
M043,2.86,108,141,2442,41,Failed,2024-08-14,75
M041,0.4,112,148,8699,75,Needs Maintenance,2024-04-04,75
M013,1.69,61,179,8845,0,Operational,2024-10-22,75
M012,0.45,109,172,7876,0,Operational,2024-05-20,75
M021,0.39,76,153,4004,52,Failed,2024-01-25,75
M043,2.86,108,141,2442,41,Failed,2024-10-04,75
M016,0.67,73,198,9188,0,Operational,2024-10-28,76
M038,2.06,117,101,1139,0,Operational,2024-06-21,76
M024,0.54,91,187,9145,0,Operational,2024-06-17,76
M042,2.79,79,143,7480,0,Operational,2024-10-16,76
M024,0.54,91,187,9145,0,Operational,2024-06-20,76
M049,0.34,92,144,3120,0,Operational,2024-08-13,76
M043,2.86,108,141,2442,41,Failed,2024-09-06,76
M023,0.52,81,165,3727,17,Failed,2024-07-27,76
M012,0.45,109,172,7876,0,Operational,2024-01-23,76
M036,0.62,61,113,3618,0,Operational,2024-05-20,76
M016,0.67,73,198,9188,0,Operational,2024-01-31,77
M009,0.3,79,128,4982,78,Needs Maintenance,2024-07-24,77
M012,0.45,109,172,7876,0,Operational,2024-08-22,77
M019,2.05,114,159,8781,0,Operational,2024-11-18,77
M007,2.85,64,105,5697,80,Needs Maintenance,2024-06-16,77
M014,0.57,84,109,9624,0,Operational,2024-01-27,77
M048,1.09,102,194,5087,0,Operational,2024-02-27,77
M008,2.95,100,149,5055,86,Failed,2024-09-13,77
M008,2.95,100,149,5055,86,Failed,2024-06-12,77
M005,1.26,84,178,6414,0,Operational,2024-02-08,77
M046,0.28,102,147,3545,38,Needs Maintenance,2024-06-20,78
M011,1.96,85,106,8906,0,Operational,2024-06-12,78
M012,0.45,109,172,7876,0,Operational,2024-02-28,78
M025,2.07,68,177,9054,71,Needs Maintenance,2024-09-01,78
M024,0.54,91,187,9145,0,Operational,2024-09-16,78
M030,2.08,101,174,2970,74,Needs Maintenance,2024-05-10,78
M047,0.73,118,152,6104,98,Needs Maintenance,2024-02-17,78
M010,1.13,120,182,7579,0,Operational,2024-07-30,78
M029,1.27,98,108,4450,27,Failed,2024-12-10,78
M038,2.06,117,101,1139,0,Operational,2024-03-09,78
M050,2.26,77,184,7966,0,Operational,2024-11-23,79
M047,0.73,118,152,6104,98,Needs Maintenance,2024-05-27,79
M008,2.95,100,149,5055,86,Failed,2024-10-04,79
M044,2.5,105,152,2105,50,Failed,2024-12-25,79
M017,2.2,101,123,8681,0,Operational,2024-05-04,79
M018,2.69,93,178,5200,0,Operational,2024-11-09,79
M039,2.71,63,109,7048,0,Operational,2024-03-17,79
M040,2.95,75,176,6559,57,Needs Maintenance,2024-06-07,79
M034,2.71,120,193,2864,35,Needs Maintenance,2024-08-31,79
M005,1.26,84,178,6414,0,Operational,2024-06-16,79
M022,0.68,107,123,5729,90,Failed,2024-06-12,80
M027,0.36,102,146,9776,66,Failed,2024-09-13,80
M023,0.52,81,165,3727,17,Failed,2024-10-03,80
M006,1.62,67,190,9020,0,Operational,2024-04-04,80
M035,1.25,78,172,2345,8,Needs Maintenance,2024-05-30,80
M030,2.08,101,174,2970,74,Needs Maintenance,2024-09-01,80
M035,1.25,78,172,2345,8,Needs Maintenance,2024-11-21,80
M023,0.52,81,165,3727,17,Failed,2024-01-08,80
M034,2.71,120,193,2864,35,Needs Maintenance,2024-05-10,80
M034,2.71,120,193,2864,35,Needs Maintenance,2024-10-11,80
M025,2.07,68,177,9054,71,Needs Maintenance,2024-07-18,81
M009,0.3,79,128,4982,78,Needs Maintenance,2024-04-15,81
M039,2.71,63,109,7048,0,Operational,2024-06-27,81
M035,1.25,78,172,2345,8,Needs Maintenance,2024-10-13,81
M011,1.96,85,106,8906,0,Operational,2024-04-20,81
M036,0.62,61,113,3618,0,Operational,2024-10-08,81
M005,1.26,84,178,6414,0,Operational,2024-05-11,81
M020,0.65,62,132,1738,0,Operational,2024-08-08,81
M044,2.5,105,152,2105,50,Failed,2024-11-13,81
M012,0.45,109,172,7876,0,Operational,2024-09-30,81
M004,1.74,89,176,7578,100,Failed,2024-09-10,82
M018,2.69,93,178,5200,0,Operational,2024-11-25,82
M048,1.09,102,194,5087,0,Operational,2024-09-05,82
M021,0.39,76,153,4004,52,Failed,2024-03-30,82
M019,2.05,114,159,8781,0,Operational,2024-05-01,82
M002,2.8,95,102,5011,46,Failed,2024-04-20,82
M017,2.2,101,123,8681,0,Operational,2024-09-01,82
M027,0.36,102,146,9776,66,Failed,2024-07-02,82
M003,1.13,113,107,4038,55,Failed,2024-04-14,82
M049,0.34,92,144,3120,0,Operational,2024-08-02,82
M019,2.05,114,159,8781,0,Operational,2024-04-16,83
M013,1.69,61,179,8845,0,Operational,2024-12-18,83
M001,0.59,77,181,4250,75,Needs Maintenance,2024-08-14,83
M048,1.09,102,194,5087,0,Operational,2024-07-21,83
M043,2.86,108,141,2442,41,Failed,2024-12-11,83
M047,0.73,118,152,6104,98,Needs Maintenance,2024-09-08,83
M003,1.13,113,107,4038,55,Failed,2024-09-25,83
M033,2.45,113,128,3782,23,Failed,2024-06-26,83
M039,2.71,63,109,7048,0,Operational,2024-04-20,83
M016,0.67,73,198,9188,0,Operational,2024-06-23,83
M005,1.26,84,178,6414,0,Operational,2024-09-02,84
M018,2.69,93,178,5200,0,Operational,2024-10-06,84
M036,0.62,61,113,3618,0,Operational,2024-03-22,84
M034,2.71,120,193,2864,35,Needs Maintenance,2024-02-07,84
M027,0.36,102,146,9776,66,Failed,2024-12-30,84
M015,2.32,99,166,8487,0,Operational,2024-03-07,84
M043,2.86,108,141,2442,41,Failed,2024-09-18,84
M009,0.3,79,128,4982,78,Needs Maintenance,2024-06-12,84
M028,2.67,101,115,2787,27,Failed,2024-03-13,84
M041,0.4,112,148,8699,75,Needs Maintenance,2024-05-14,84
M041,0.4,112,148,8699,75,Needs Maintenance,2024-02-22,85
M043,2.86,108,141,2442,41,Failed,2024-06-13,85
M018,2.69,93,178,5200,0,Operational,2024-09-30,85
M020,0.65,62,132,1738,0,Operational,2024-09-05,85
M014,0.57,84,109,9624,0,Operational,2024-01-25,85
M034,2.71,120,193,2864,35,Needs Maintenance,2024-04-17,85
M040,2.95,75,176,6559,57,Needs Maintenance,2024-10-08,85
M030,2.08,101,174,2970,74,Needs Maintenance,2024-09-25,85
M021,0.39,76,153,4004,52,Failed,2024-11-23,85
M008,2.95,100,149,5055,86,Failed,2024-03-30,85
M029,1.27,98,108,4450,27,Failed,2024-09-19,86
M035,1.25,78,172,2345,8,Needs Maintenance,2024-03-11,86
M016,0.67,73,198,9188,0,Operational,2024-09-04,86
M017,2.2,101,123,8681,0,Operational,2024-10-20,86
M028,2.67,101,115,2787,27,Failed,2024-12-31,86
M034,2.71,120,193,2864,35,Needs Maintenance,2024-11-30,86
M015,2.32,99,166,8487,0,Operational,2024-08-12,86
M047,0.73,118,152,6104,98,Needs Maintenance,2024-11-08,86
M007,2.85,64,105,5697,80,Needs Maintenance,2024-04-24,86
M048,1.09,102,194,5087,0,Operational,2024-07-03,86
M048,1.09,102,194,5087,0,Operational,2024-06-11,87
M040,2.95,75,176,6559,57,Needs Maintenance,2024-01-17,87
M045,2.18,72,181,3275,0,Operational,2024-03-16,87
M050,2.26,77,184,7966,0,Operational,2024-09-15,87
M046,0.28,102,147,3545,38,Needs Maintenance,2024-12-05,87
M028,2.67,101,115,2787,27,Failed,2024-07-24,87
M022,0.68,107,123,5729,90,Failed,2024-01-10,87
M015,2.32,99,166,8487,0,Operational,2024-10-09,87
M044,2.5,105,152,2105,50,Failed,2024-04-13,87
M007,2.85,64,105,5697,80,Needs Maintenance,2024-08-17,87
M038,2.06,117,101,1139,0,Operational,2024-05-09,88
M001,0.59,77,181,4250,75,Needs Maintenance,2024-03-18,88
M047,0.73,118,152,6104,98,Needs Maintenance,2024-12-19,88
M028,2.67,101,115,2787,27,Failed,2024-06-09,88
M040,2.95,75,176,6559,57,Needs Maintenance,2024-12-10,88
M017,2.2,101,123,8681,0,Operational,2024-06-24,88
M006,1.62,67,190,9020,0,Operational,2024-04-15,88
M014,0.57,84,109,9624,0,Operational,2024-08-09,88
M023,0.52,81,165,3727,17,Failed,2024-01-28,88
M040,2.95,75,176,6559,57,Needs Maintenance,2024-05-18,88
M034,2.71,120,193,2864,35,Needs Maintenance,2024-02-10,89
M009,0.3,79,128,4982,78,Needs Maintenance,2024-07-17,89
M004,1.74,89,176,7578,100,Failed,2024-08-29,89
M020,0.65,62,132,1738,0,Operational,2024-06-11,89
